,Actual_Temperature,Predicted_Temperature
1128,23.566668,21.040394
1129,21.966667,22.348755
1130,22.027779,20.814047
1131,21.994442,20.802626
1132,23.57222,22.121935
1133,25.777779,24.170792
1134,28.594442,26.1208
1135,30.794445,29.05658
1136,32.02222,31.049282
1137,34.683334,32.261055
1138,35.83889,34.9992
1139,36.65,35.835224
1140,36.97222,35.94665
1141,37.044445,35.993195
1142,36.794445,36.3292
1143,35.788887,35.480026
1144,32.594444,34.700245
1145,29.949999,31.25192
1146,28.705555,28.394775
1147,27.527779,27.129278
1148,26.294447,25.439821
1149,25.32778,23.966946
1150,24.216667,23.753902
1151,22.67222,22.664984
1152,21.07222,22.565386
1153,21.049997,19.179829
1154,20.233334,20.06436
1155,21.027779,19.638456
1156,22.066666,21.79134
1157,23.794447,22.60795
1158,27.016665,23.832417
1159,29.866665,27.678335
1160,31.827778,30.456678
1161,32.644444,31.59056
1162,32.711113,32.15061
1163,33.644444,31.82114
1164,33.75,32.475483
1165,33.705555,32.4739
1166,33.544445,32.230415
1167,32.016666,31.694963
1168,29.816668,30.23593
1169,27.666664,27.957952
1170,27.016665,26.183617
1171,26.46111,26.187527
1172,25.17222,25.214046
1173,23.23889,23.451908
1174,22.63889,21.714487
1175,18.400002,21.10765
1176,21.57778,16.872194
1177,20.533333,20.871094
1178,20.961113,20.075787
1179,20.905556,20.138306
1180,20.955555,21.163363
1181,23.616665,21.304388
1182,25.97778,23.68309
1183,27.644442,26.645199
1184,28.66111,28.015951
1185,28.866667,28.701103
1186,29.977777,28.428118
1187,29.038889,28.965326
1188,29.977777,28.02019
1189,30.97222,29.325512
1190,30.81111,30.688177
1191,29.905554,29.881153
1192,27.755556,28.483755
1193,25.144442,26.126894
1194,22.688887,23.602596
1195,23.111113,21.637053
1196,21.477777,21.915941
1197,20.383333,20.066744
1198,18.661112,19.00295
1199,18.016666,17.209774
1200,17.55,17.060375
1201,15.05,17.331684
1202,14.838887,14.940406
1203,14.37778,14.699054
1204,17.044443,14.18555
1205,20.86111,18.164183
1206,23.866667,22.348637
1207,26.16111,25.760218
1208,27.777779,27.869972
1209,29.883331,28.437609
1210,29.977777,30.352312
1211,30.883333,30.06943
1212,30.044447,30.161049
1213,31.111113,28.969896
1214,30.999998,29.9573
1215,31.061111,29.594082
1216,28.81667,30.042025
1217,24.98889,27.52651
1218,22.711111,23.033995
1219,21.505556,22.081118
1220,20.988892,20.567476
1221,18.8,18.974997
1222,18.366667,18.117338
1223,18.811111,17.256083
1224,17.766668,17.861004
1225,17.305553,17.972258
1226,18.333332,17.496426
1227,18.755558,17.801231
1228,19.3,19.30694
1229,19.927778,20.492472
1230,20.622225,20.997398
1231,21.355556,21.571276
1232,22.105555,21.906084
1233,22.844446,22.446123
1234,23.544445,22.828259
1235,24.18333,23.308697
1236,24.72778,23.635231
1237,25.166664,24.079582
1238,26.455555,24.298632
1239,26.977777,25.264666
1240,27.016665,26.037
1241,24.400002,25.924482
1242,22.699999,22.672894
1243,22.594444,22.599613
1244,21.566668,22.332249
1245,20.138887,21.537415
1246,18.888887,20.584442
1247,16.766666,19.244738
1248,16.266666,15.795297
1249,16.161112,16.239574
1250,17.150002,16.705849
1251,16.06111,17.012732
1252,15.994444,17.34178
1253,16.027779,16.6759
1254,16.088888,17.453379
1255,17.777779,16.86722
1256,21.933332,18.831564
1257,22.699999,23.333796
1258,24.9,23.817862
1259,26.094442,25.282951
1260,25.96667,25.921715
1261,27.472223,25.18573
1262,26.883335,27.328394
1263,25.661114,26.293173
1264,21.844446,25.262936
1265,19.405558,20.640892
1266,18.677778,18.07457
1267,18.15,18.444733
1268,17.655554,17.661062
1269,17.622223,16.88377
1270,15.116668,19.07541
1271,17.644442,15.604427
1272,15.438887,16.281445
1273,15.372222,16.023823
1274,14.838887,15.752191
1275,13.755554,15.031909
1276,17.555555,14.970185
1277,19.944445,19.585917
1278,23.866667,21.852179
1279,26.205555,25.831839
1280,27.533335,27.719955
1281,28.88889,28.011845
1282,28.93333,29.221424
1283,29.983334,29.175161
1284,31.061111,29.456257
1285,31.066668,30.318117
1286,30.005556,30.247961
1287,29.833334,28.816713
1288,27.433332,28.786427
1289,24.61111,26.402596
1290,19.794445,22.887295
1291,19.772223,18.194714
1292,18.772224,18.999777
1293,17.06111,17.992737
1294,16.600002,16.28895
1295,16.088888,16.133642
1296,17.038887,16.283712
1297,16.550001,17.15506
1298,15.633336,16.5665
1299,16.038889,15.048664
1300,16.016666,16.62218
1301,16.18889,17.225971
1302,16.11111,16.741735
1303,17.150002,16.494783
1304,17.95,18.106197
1305,19.838886,18.87408
1306,20.877779,20.984056
1307,21.211111,21.853216
1308,22.03333,21.270027
1309,22.150002,22.506926
1310,22.11111,22.45007
1311,21.016666,22.15234
1312,19.883333,20.785524
1313,19.0,19.62231
1314,17.705555,19.03605
1315,17.683332,17.367939
1316,17.294445,17.465153
1317,16.644442,17.246603
1318,16.133333,16.541893
1319,16.699999,15.4624195
1320,16.016666,17.3113
1321,15.950003,15.365916
1322,15.499999,15.388565
1323,13.772222,15.508616
1324,13.844445,14.797253
1325,15.127779,14.896942
1326,17.133335,15.82117
1327,18.872223,18.524187
1328,20.199999,20.373507
1329,22.177778,21.124142
1330,22.177778,22.591152
1331,22.233335,22.8029
1332,22.711111,22.602198
1333,22.733334,23.042656
1334,22.088888,23.10276
1335,22.083332,22.090883
1336,20.994444,21.777718
1337,19.805553,20.61502
1338,18.844444,19.421577
1339,18.31111,18.387024
1340,18.28333,17.616959
1341,18.266665,17.463768
1342,17.733334,16.732868
1343,14.099999,16.605927
1344,17.688889,14.418679
1345,17.688889,17.466661
1346,17.172224,17.553453
1347,17.150002,16.981983
1348,16.183334,17.142908
1349,16.266666,16.549465
1350,17.316668,16.635788
1351,17.938887,18.348963
1352,18.861109,18.71806
1353,21.205557,19.440968
1354,22.699999,22.486858
1355,22.505558,23.569416
1356,22.333334,22.651705
1357,19.11111,22.282402
1358,18.183332,18.040375
1359,17.627775,17.410336
1360,18.044445,17.76739
1361,16.288889,18.49168
1362,14.144445,16.273094
1363,13.5,14.505539
1364,14.961112,13.764256
1365,14.355557,16.20772
1366,13.400002,15.020739
1367,17.372221,13.550322
1368,14.494446,17.167183
1369,15.005554,15.855629
1370,14.927778,15.534055
1371,14.9833355,14.844951
1372,15.027777,15.604627
1373,16.811111,15.500154
1374,17.766668,17.068926
1375,19.894444,18.50873
1376,20.827778,20.734375
1377,22.177778,21.367392
1378,22.82778,22.620872
1379,24.711113,23.082632
1380,26.088886,24.856201
1381,26.16111,26.074692
1382,25.96667,26.0418
1383,26.088886,25.438246
1384,25.02778,25.413506
1385,22.361109,24.467709
1386,21.16111,21.274454
1387,20.583334,20.411814
1388,19.455555,19.983541
1389,20.438887,17.965378
1390,18.91111,20.021158
1391,17.727777,17.962643
1392,17.755556,17.124334
1393,17.200003,18.354084
1394,16.522223,17.247133
1395,16.116665,16.120445
1396,17.716667,16.847588
1397,18.8,19.320517
1398,22.177778,19.678822
1399,24.91111,23.38531
1400,26.888891,26.106127
1401,28.772224,27.3781
1402,29.883331,28.871689
1403,29.783333,29.448538
1404,29.005556,28.42463
1405,23.394445,26.87286
1406,24.0,19.522743
1407,25.105556,21.427135
1408,25.583334,24.64761
1409,24.022223,25.231588
1410,22.11111,22.108814
1411,21.466665,19.917141
1412,19.827776,20.48178
1413,19.26111,19.515303
1414,17.666666,18.911036
1415,17.666666,17.567738
1416,16.07222,18.029448
1417,16.094442,16.365648
1418,15.733335,16.687576
1419,15.027777,16.185696
1420,17.161112,16.667223
1421,19.005556,17.75329
1422,22.272223,19.301222
1423,25.072222,23.95345
1424,26.116665,26.841074
1425,28.88889,25.439474
1426,30.0,29.075167
1427,30.727777,30.64538
1428,30.827776,29.707882
1429,31.027777,29.930235
1430,29.811111,30.045433
1431,27.67222,28.787544
1432,26.105556,26.26691
1433,23.966665,25.563223
1434,22.222221,23.56208
1435,20.994444,21.843267
1436,19.47222,19.939434
1437,18.338888,18.183771
1438,17.155558,17.55316
1439,16.449999,16.239609
1440,15.488888,15.768453
1441,15.51111,15.843808
1442,14.322224,15.843414
1443,15.05,14.827128
1444,17.666666,16.066753
1445,22.066666,19.280666
1446,25.905556,23.787876
1447,27.733332,27.195042
1448,28.911112,28.133997
1449,31.083334,28.740501
1450,32.133335,30.54546
1451,32.177776,31.57003
1452,32.68889,31.061033
1453,32.244446,31.606808
1454,31.02222,31.072115
1455,29.983334,29.46268
1456,27.872225,28.15179
1457,26.16111,26.42331
1458,24.91111,24.930986
1459,24.26111,24.022207
1460,22.644442,23.081568
1461,21.049997,21.088873
1462,19.42778,19.586004
1463,19.61111,18.379974
1464,19.361113,18.62001
1465,18.27222,18.941183
1466,18.677778,18.55018
1467,17.227777,19.091011
1468,19.938889,17.30888
1469,22.211113,20.508432
1470,25.97778,23.275156
1471,28.794447,27.288885
1472,29.683334,30.210558
1473,31.138891,29.674915
1474,32.15,30.620428
1475,31.3,31.365911
1476,32.22222,30.167223
1477,30.011112,30.820536
1478,30.81111,28.501894
1479,30.988892,29.275452
1480,27.816668,29.807554
1481,25.288889,26.49257
1482,23.86111,23.583183
1483,22.688887,22.351868
1484,23.155558,21.612726
1485,-1.616666,22.315495
1486,0.86666673,0.75974005
1487,-2.0111105,1.1321899
1488,-1.4777775,-0.33381578
1489,-0.41111156,-0.2591985
1490,0.09444482,0.49908823
1491,0.09444482,1.8183981
1492,0.09444482,1.5021416
1493,0.09444482,1.6532507
1494,1.1611108,1.8079784
1495,2.3444443,2.7852917
1496,2.4555562,3.681385
1497,4.144444,3.7164595
1498,5.277778,5.2557945
1499,5.299999,6.8002057
1500,4.2111106,6.185248
1501,3.1888883,4.700682
1502,2.4333334,4.110244
1503,2.8277779,3.522062
1504,2.677778,3.483827
1505,2.7777767,3.5208185
1506,1.2111119,4.2672305
1507,1.138888,3.061788
1508,1.1166672,2.3950157
1509,3.9833329,2.4070783
1510,4.9833326,4.708808
1511,4.488889,6.1855
1512,4.4166675,5.94972
1513,4.938889,5.8442006
1514,6.011112,5.9912257
1515,4.9999995,7.7683554
1516,5.933333,6.174613
1517,6.0611115,6.9166083
1518,6.0611115,6.81392
1519,7.044444,6.7536497
1520,7.172221,7.8330827
1521,7.172221,8.323746
1522,7.16111,8.361988
1523,7.172221,8.317508
1524,6.111111,8.465793
1525,6.016668,7.0619793
1526,6.0611115,6.743694
1527,6.0611115,7.2108517
1528,6.0611115,7.094333
1529,6.111111,6.898326
1530,5.5833335,6.713601
1531,5.483333,6.2920094
1532,5.5277786,6.145707
1533,4.9999995,6.7424045
1534,4.5055547,6.304261
1535,4.4722223,5.1213193
1536,4.4722223,5.6296906
1537,4.55,5.5627594
1538,4.9999995,5.514732
1539,4.9777784,6.494722
1540,4.9999995,6.238239
1541,4.9999995,5.8808923
1542,4.9999995,6.0914583
1543,5.0166664,6.1575174
1544,5.0222225,5.9837866
1545,5.0222225,6.1769514
1546,5.0500007,6.1855536
1547,4.9999995,5.3899794
1548,4.9999995,5.7013903
1549,4.9833326,6.1030793
1550,4.9777784,5.8758073
1551,4.9777784,5.98019
1552,4.9833326,6.1063867
1553,4.9277773,5.9039373
1554,4.9277773,6.1689105
1555,4.938889,6.021521
1556,4.3944445,5.6961784
1557,4.3944445,5.0986886
1558,3.9944444,4.8753977
1559,4.4444456,6.4358573
1560,4.4444456,5.1602535
1561,4.488889,5.3369794
1562,4.9500003,5.3502526
1563,4.9500003,5.7950897
1564,4.916666,6.4451013
1565,4.9277773,6.050495
1566,4.9999995,5.9488554
1567,5.033334,5.461478
1568,5.0500007,5.6917467
1569,6.1388893,5.8512354
1570,6.0444446,8.170628
1571,6.088888,7.1050086
1572,6.088888,7.1491117
1573,6.000001,7.39214
1574,6.038889,7.222644
1575,5.0222225,7.3153667
1576,5.066666,5.7983956
1577,5.0222225,5.79865
1578,4.9999995,5.969229
1579,4.9055567,6.2734656
1580,4.9277773,5.9545236
1581,4.3944445,6.2555513
1582,-1.0333337,6.009166
1583,3.3277786,1.2231376
1584,3.3055558,3.1633763
1585,2.3555555,4.5220194
1586,1.2499999,3.9562774
1587,1.1277785,3.3832858
1588,1.1111114,3.170183
1589,1.0611103,2.5625067
1590,2.75,2.8441267
1591,3.7388883,4.2777677
1592,4.9999995,5.5037107
1593,4.9999995,6.6555166
1594,5.0166664,6.3547482
1595,4.9500003,6.022954
1596,2.7777767,6.665574
1597,2.422222,4.653062
1598,2.0999997,3.6898916
1599,1.1277785,5.3158493
1600,0.19444533,3.274409
1601,-0.005555686,0.90709263
1602,-0.53333294,0.6350241
1603,-1.8888891,0.05081797
1604,-1.6222216,-1.1240441
1605,-2.1777773,-0.67962044
1606,-4.4277787,-0.67623365
1607,-2.2,-4.1764426
1608,-1.6944437,-1.3118042
1609,-2.127778,-0.15479024
1610,-1.1611108,-0.6264367
1611,-2.2499995,0.1736299
1612,-2.2888892,-0.22782911
1613,-2.2,-0.5630743
1614,-1.1111114,-0.3481244
1615,-1.0166667,0.31438375
1616,-1.044445,-0.44677833
1617,-0.09444482,-0.47682503
1618,-0.9222218,0.62045974
1619,-2.2,-0.46035665
1620,-2.2,-1.256733
1621,-2.0611117,-1.5265737
1622,-2.733333,-0.4589107
1623,-2.8277779,-0.98866373
1624,-3.9055552,-1.3563894
1625,-3.8888881,-2.8748577
1626,-5.3888884,-2.8691678
1627,-4.494445,-5.357661
1628,-3.961112,-4.6765447
1629,-4.5388885,-3.7724504
1630,-2.316666,-4.44029
1631,-4.5611115,-2.535545
1632,-4.0055556,-3.9488676
1633,-3.7000003,-4.0898805
1634,-2.9611106,-3.8766508
1635,-2.9611106,-1.8604575
1636,-2.9055557,-1.5665416
1637,-2.311112,-1.8091557
1638,-2.8500006,-1.4545724
1639,-2.2444437,-1.9002542
1640,-2.2444437,-1.2104938
1641,-2.2222228,-1.0774591
1642,-1.2722226,-1.4246067
1643,-1.155555,-0.5812554
1644,-1.1333342,-0.071970046
1645,-1.9833338,-0.3438933
1646,-2.6111116,-0.7509687
1647,-3.633334,-1.1929971
1648,-4.533333,-1.6729016
1649,-4.772222,-2.7724252
1650,-4.8333325,-2.8075788
1651,-7.133333,-3.5770192
1652,-5.783333,-5.3263226
1653,-2.7277775,-4.770027
1654,-2.0666673,-2.3742003
1655,-2.2888892,-1.0528613
1656,-3.2166667,-0.7887161
1657,-1.8944447,-1.9790585
1658,-2.2444437,-1.2357225
1659,-2.2444437,-1.5248003
1660,-2.3000007,-2.0982962
1661,-2.2222228,-1.423157
1662,-1.6888881,-0.7609689
1663,-1.1499994,-0.32287917
1664,-1.138888,-0.22895312
1665,-1.1166672,-0.3087177
1666,-0.9555559,-0.24823245
1667,-1.138888,-0.15935253
1668,-1.138888,-0.24539207
1669,-1.1,0.044887
1670,-1.1611108,0.10573464
1671,-1.1833335,0.09817007
1672,-1.1833335,0.1352975
1673,-1.1833335,0.19010563
1674,-1.6888881,0.14525358
1675,-1.6888881,-0.15484726
1676,-1.6888881,-0.19108984
1677,-1.6888881,-0.23825982
1678,-3.244445,-0.2183127
1679,-1.7166665,-1.346288
1680,-1.7388892,-0.9796624
1681,-2.0999997,-0.5088346
1682,-2.2444437,-0.74873537
1683,-2.316666,-0.4197063
1684,-2.23889,-0.56588525
1685,-2.2666664,-0.8064722
1686,-2.2444437,-0.85224223
1687,-2.111111,-0.92824286
1688,-2.2,-0.95560557
1689,-2.1777773,-1.2287613
1690,-1.9722224,-1.3645794
1691,-2.1555545,-1.351301
1692,-2.1555545,-1.1153462
1693,-2.550001,-1.305003
1694,-2.7555559,-1.9541794
1695,-2.805555,-2.0444925
1696,-2.7833323,-1.970725
1697,-2.7777767,-2.068691
1698,-2.7777767,-1.954643
1699,-2.7611115,-2.3189323
1700,-3.3333342,-2.176896
1701,-3.355555,-3.051856
1702,-7.5166664,-3.4901278
1703,-3.3333342,-4.4751143
1704,-3.355555,-2.5427675
1705,-3.3055558,-2.6894946
1706,-2.8500006,-3.5207944
1707,-3.8666673,-2.0845726
1708,-3.9833329,-2.2202857
1709,-3.9833329,-2.1512775
1710,-2.8500006,-1.8310106
1711,-1.3166662,-0.7298129
1712,-1.1833335,0.58087087
1713,-0.13888846,0.5749252
1714,-0.9611116,1.1677058
1715,-1.0888886,0.34295505
1716,-2.1777773,0.20162909
1717,-3.5722213,-0.36736512
1718,-4.049999,-1.3634316
1719,-6.2499995,-2.348887
1720,-5.933333,-4.4131684
1721,-7.522222,-4.0217814
1722,-8.083333,-4.480587
1723,-7.2555556,-4.934014
1724,-8.122222,-4.398773
1725,-8.677778,-4.669127
1726,-5.305555,-4.9403715
1727,-8.7,-3.5116901
1728,-9.166667,-4.932785
1729,-10.038889,-5.43058
1730,-10.155556,-6.182503
1731,-9.183333,-6.5691366
1732,-8.883333,-6.8865404
1733,-8.094444,-6.3732014
1734,-7.977778,-5.4432993
1735,-6.877777,-5.0135446
1736,-6.1388893,-4.377277
1737,-5.0777774,-4.0589952
1738,-2.8222222,-2.998308
1739,-4.0333323,-1.3777071
1740,-5.0500007,-1.6718034
1741,-5.7222223,-2.2969136
1742,-7.0888896,-2.7793202
1743,-6.094444,-3.7825556
1744,-5.7888885,-3.5238557
1745,-6.0444446,-3.388709
1746,-6.0666656,-3.166007
1747,-5.394444,-3.142813
1748,-5.5333343,-2.9358985
1749,1.1166672,-2.971694
1750,2.7611115,1.2372568
1751,0.57777846,3.5780237
1752,0.02777843,2.4820118
1753,-0.37222177,1.8891411
1754,-1.0388893,0.34069967
1755,-1.0222223,-0.13112523
1756,-0.8555554,0.06625431
1757,0.04444365,0.0008407114
1758,1.1333342,1.2636425
1759,2.1722217,2.031431
1760,2.3333328,3.5565293
1761,2.955555,3.212833
1762,4.0,3.350783
1763,4.1222234,4.927901
1764,4.0944448,5.4674
1765,3.2166667,5.264121
1766,2.8888886,4.458313
1767,2.8166666,4.178597
1768,2.2888892,3.9644344
1769,1.2388885,3.796603
1770,1.2444443,2.5355892
1771,1.8277783,2.144375
1772,2.8222222,2.6112587
1773,-4.9777784,3.630468
1774,-3.6,-1.5758942
1775,-4.9777784,-1.5927011
1776,-4.955556,-2.1343584
1777,-4.81111,-2.2534175
1778,-4.9055567,-2.4193208
1779,-3.8666673,-2.2350266
1780,-3.872221,-1.3596474
1781,-3.8888881,-1.3800324
1782,-3.8666673,-1.469512
1783,-3.7888894,-1.7060628
1784,-3.794445,-1.6346998
1785,-3.8444445,-1.5074728
1786,-2.7611115,-1.4937326
1787,-2.805555,-0.7432091
1788,-2.8277779,-0.6432803
1789,-2.8333335,-0.47647548
1790,-2.8277779,-0.6459478
1791,-2.8277779,-0.651739
1792,-2.8277779,-0.64218575
1793,-2.8277779,-0.6843041
1794,-3.3333342,-0.6747031
1795,-3.361111,-1.3960427
1796,-3.3333342,-1.1889076
1797,-3.3333342,-1.0210468
1798,-4.4,-1.0004778
1799,-3.8444445,-1.901599
1800,-3.8444445,-1.6424079
1801,-3.8666673,-1.3077312
1802,-3.8666673,-1.349305
1803,-3.8666673,-1.1809419
1804,-3.838889,-1.3982373
